303.15,1,1,1,1,0.85,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.8,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.7,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.65,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.6,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.55,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.5,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.45,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.35,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.25,0.0,7e-08,3e-08,6.25e-09,4e-08,4.75e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.85,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.8,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.7,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.65,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.6,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.55,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.5,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.45,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.35,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.25,0.0,6.300000000000001e-08,2.6999999999999997e-08,5.625e-09,3.6000000000000005e-08,4.275e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.85,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.8,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.7,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.65,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.6,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.55,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.5,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.45,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.35,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.25,0.0,5.6700000000000005e-08,2.43e-08,5.0625e-09,3.2400000000000006e-08,3.8475000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.85,0.0,5.103000000000001e-08,2.187e-08,4.556250000000001e-09,2.9160000000000004e-08,3.4627500000000004e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.8,0.0,5.103000000000001e-08,2.187e-08,4.556250000000001e-09,2.9160000000000004e-08,3.4627500000000004e-08,0.0,0.0,0.0,4,4,4,4,4,0
303.15,1,1,1,1,0.7,0.0,5.103000000000001e-08,2.187e-08,4.556250000000001e-09,2.9160000000000004e-08,3.4627500000000004e-08,0.0,0.0,0.0,4,4,4,4,4,0
