273.15,1,1,1,1,0.85,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.8,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.7,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.65,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.6,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.55,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.5,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.45,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.35,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.25,0.0,7.5e-08,2.5e-08,2.5e-09,4e-08,5.5e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.85,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.8,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.7,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.65,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.6,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.55,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.5,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.45,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.35,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.25,0.0,6.75e-08,2.25e-08,2.2500000000000003e-09,3.6000000000000005e-08,4.9500000000000006e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.85,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.8,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.7,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.65,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.6,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.55,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.5,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.45,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
273.15,1,1,1,1,0.35,0.0,6.075e-08,2.025e-08,2.0250000000000003e-09,3.2400000000000006e-08,4.4550000000000005e-08,0.0,0.0,0.0,4,4,4,4,4,0
